postUrl,description,commentCount,likeCount,location,locationId,pubDate,likedByViewer,isSidecar,type,caption,profileUrl,username,fullName,taggedFullName1,taggedUsername1,taggedFullName2,taggedUsername2,taggedFullName3,taggedUsername3,taggedFullName4,taggedUsername4,taggedFullName5,taggedUsername5,taggedFullName6,taggedUsername6,taggedFullName7,taggedUsername7,taggedFullName8,taggedUsername8,taggedFullName9,taggedUsername9,taggedFullName10,taggedUsername10,taggedFullName11,taggedUsername11,taggedFullName12,taggedUsername12,taggedFullName13,taggedUsername13,imgUrl,postId,timestamp,query,taggedFullName14,taggedUsername14,taggedFullName15,taggedUsername15,taggedFullName16,taggedUsername16,taggedFullName17,taggedUsername17,taggedFullName18,taggedUsername18,sidePostUrl,videoUrl,viewCount,taggedFullName19,taggedUsername19,taggedFullName20,taggedUsername20
https://www.instagram.com/p/CSZ1DhAJrDs/,"Is it really Tuesday if I don’t include some #texturetuesday shots?

Thank you @plumpshop_official for sending me the August Box! Make sure to check out their products and use my code “Lucia25” for 25% off their website! 💕 #gifted

WONDER black bamboo mist from @official_haruharu : this mist is meticulously formulated from a pure blend of fermented black bamboo and bamboo shoot extracts, as well as phyllostachys nigra leaf extract. It did have a very strong herbal scent (which I’m not exactly the biggest fan of), but it surprisingly did not irritate my skin and works really well as a priming or refreshing spray!

Panda’s Dream white sleeping mask from @tonymoly.us_official : I actually ordered one of these before this box, because honestly who can resist this cuteness? 🥺 I typically use this cream for the last step of my skincare routine, and I love how it absorbs easily into my skin and has such a nice clean fragrance! 

Pure Cleansing Oil from @manyofactory_us : I’ve been a big fan of cleansing oils since they’re so much more effective at removing makeup, and this one definitely doesn’t disappoint! Unlike my current cleansing oil, you don’t even need to mix water to remove your makeup, and it does such an AMAZING and quick (literally 2 second) job at removing even my waterproof eyeliner! Highly recommend if you’ve been looking for a new makeup remover!

D.N.A. Hydrating protein sheet masks from @medihealus @mediheal_official : I’m always in love with Mediheal’s masks (especially with how gentle and refreshing they are), and these are absolutely perfect for summer. These cellulose sheets are formulated with 19 different amino acids and peptides, as well as sodium hyaluronate and aquaxyl to replenish and hydrate the skin! 

#PlumpAmbassador #Plumpshop #Plump #mediheal #Mask #Sheetmask #sheetmasks #haruharu #haruharuwonder #mist #facialmist #tonymoly #sleepingmask #moisturizer #moisturizingcream #manyofactory #makeupremover #facialoil #skincare #skincareroutine #skincareproducts #skincarejunkie #skincarecommunity #skincareaddict #skincareblogger #selfcare #selfcareday #selfcaretips",129,257,Home ♥,154880077873293,2021-08-10T18:15:11.000Z,false,true,Photo,,https://www.instagram.com/lvciaeats,lvciaeats,Lucia | Bay Area Foodie,TONYMOLY USA Official,tonymoly.us_official,메디힐,mediheal_official,마녀공장,manyofactory_official,하루하루/하루하루원더 공식계정,official_haruharu,Riti Pal,skinnaddict,MEDIHEAL,medihealus,Haruharu US Official,haruharu_us,메디힐 스킨케어,mediheal_skincare,Plump Beauty,plumpshop_official,Manyo Factory US,manyofactory_us,,,,,,,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/234632440_563407885092794_4318856221754620198_n.jpg?_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=102&_nc_ohc=AYwBr4hh7ekAX9zXqDm&tn=ob46zhWKa8jJNacd&edm=AABBvjUBAAAA&ccb=7-4&oh=f6f47870ecc8a78ada6e18a02d694e55&oe=61269A34&_nc_sid=83d603,2637372391044878817,2021-08-20T20:31:18.937Z,https://www.instagram.com/lvciaeats/,,,,,,,,,,,https://www.instagram.com/p/CSZ1DdcpxHh/,,,,,,
https://www.instagram.com/p/CSZ1DhAJrDs/,"Is it really Tuesday if I don’t include some #texturetuesday shots?

Thank you @plumpshop_official for sending me the August Box! Make sure to check out their products and use my code “Lucia25” for 25% off their website! 💕 #gifted

WONDER black bamboo mist from @official_haruharu : this mist is meticulously formulated from a pure blend of fermented black bamboo and bamboo shoot extracts, as well as phyllostachys nigra leaf extract. It did have a very strong herbal scent (which I’m not exactly the biggest fan of), but it surprisingly did not irritate my skin and works really well as a priming or refreshing spray!

Panda’s Dream white sleeping mask from @tonymoly.us_official : I actually ordered one of these before this box, because honestly who can resist this cuteness? 🥺 I typically use this cream for the last step of my skincare routine, and I love how it absorbs easily into my skin and has such a nice clean fragrance! 

Pure Cleansing Oil from @manyofactory_us : I’ve been a big fan of cleansing oils since they’re so much more effective at removing makeup, and this one definitely doesn’t disappoint! Unlike my current cleansing oil, you don’t even need to mix water to remove your makeup, and it does such an AMAZING and quick (literally 2 second) job at removing even my waterproof eyeliner! Highly recommend if you’ve been looking for a new makeup remover!

D.N.A. Hydrating protein sheet masks from @medihealus @mediheal_official : I’m always in love with Mediheal’s masks (especially with how gentle and refreshing they are), and these are absolutely perfect for summer. These cellulose sheets are formulated with 19 different amino acids and peptides, as well as sodium hyaluronate and aquaxyl to replenish and hydrate the skin! 

#PlumpAmbassador #Plumpshop #Plump #mediheal #Mask #Sheetmask #sheetmasks #haruharu #haruharuwonder #mist #facialmist #tonymoly #sleepingmask #moisturizer #moisturizingcream #manyofactory #makeupremover #facialoil #skincare #skincareroutine #skincareproducts #skincarejunkie #skincarecommunity #skincareaddict #skincareblogger #selfcare #selfcareday #selfcaretips",129,257,Home ♥,154880077873293,2021-08-10T18:15:11.000Z,false,true,Photo,,https://www.instagram.com/lvciaeats,lvciaeats,Lucia | Bay Area Foodie,TONYMOLY USA Official,tonymoly.us_official,메디힐,mediheal_official,마녀공장,manyofactory_official,하루하루/하루하루원더 공식계정,official_haruharu,Riti Pal,skinnaddict,MEDIHEAL,medihealus,Haruharu US Official,haruharu_us,메디힐 스킨케어,mediheal_skincare,Plump Beauty,plumpshop_official,Manyo Factory US,manyofactory_us,,,,,,,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/235681148_4214225165323600_4941152994296641331_n.jpg?_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=104&_nc_ohc=0qBMCBltIyYAX_5KiRG&edm=AABBvjUBAAAA&ccb=7-4&oh=4adfc1d18ea61cabfc25218783ff0ad1&oe=61279782&_nc_sid=83d603,2637372391011226939,2021-08-20T20:31:18.937Z,https://www.instagram.com/lvciaeats/,,,,,,,,,,,https://www.instagram.com/p/CSZ1DdapZU7/,,,,,,
https://www.instagram.com/p/CSZ1DhAJrDs/,"Is it really Tuesday if I don’t include some #texturetuesday shots?

Thank you @plumpshop_official for sending me the August Box! Make sure to check out their products and use my code “Lucia25” for 25% off their website! 💕 #gifted

WONDER black bamboo mist from @official_haruharu : this mist is meticulously formulated from a pure blend of fermented black bamboo and bamboo shoot extracts, as well as phyllostachys nigra leaf extract. It did have a very strong herbal scent (which I’m not exactly the biggest fan of), but it surprisingly did not irritate my skin and works really well as a priming or refreshing spray!

Panda’s Dream white sleeping mask from @tonymoly.us_official : I actually ordered one of these before this box, because honestly who can resist this cuteness? 🥺 I typically use this cream for the last step of my skincare routine, and I love how it absorbs easily into my skin and has such a nice clean fragrance! 

Pure Cleansing Oil from @manyofactory_us : I’ve been a big fan of cleansing oils since they’re so much more effective at removing makeup, and this one definitely doesn’t disappoint! Unlike my current cleansing oil, you don’t even need to mix water to remove your makeup, and it does such an AMAZING and quick (literally 2 second) job at removing even my waterproof eyeliner! Highly recommend if you’ve been looking for a new makeup remover!

D.N.A. Hydrating protein sheet masks from @medihealus @mediheal_official : I’m always in love with Mediheal’s masks (especially with how gentle and refreshing they are), and these are absolutely perfect for summer. These cellulose sheets are formulated with 19 different amino acids and peptides, as well as sodium hyaluronate and aquaxyl to replenish and hydrate the skin! 

#PlumpAmbassador #Plumpshop #Plump #mediheal #Mask #Sheetmask #sheetmasks #haruharu #haruharuwonder #mist #facialmist #tonymoly #sleepingmask #moisturizer #moisturizingcream #manyofactory #makeupremover #facialoil #skincare #skincareroutine #skincareproducts #skincarejunkie #skincarecommunity #skincareaddict #skincareblogger #selfcare #selfcareday #selfcaretips",129,257,Home ♥,154880077873293,2021-08-10T18:15:11.000Z,false,true,Photo,,https://www.instagram.com/lvciaeats,lvciaeats,Lucia | Bay Area Foodie,TONYMOLY USA Official,tonymoly.us_official,메디힐,mediheal_official,마녀공장,manyofactory_official,하루하루/하루하루원더 공식계정,official_haruharu,Riti Pal,skinnaddict,MEDIHEAL,medihealus,Haruharu US Official,haruharu_us,메디힐 스킨케어,mediheal_skincare,Plump Beauty,plumpshop_official,Manyo Factory US,manyofactory_us,,,,,,,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/234403874_799509563981154_7926157266544975251_n.jpg?_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=106&_nc_ohc=ICGgVKHKGUkAX9Oom-j&edm=AABBvjUBAAAA&ccb=7-4&oh=ea9651331aab8a5c2a795a9409a88740&oe=6127C885&_nc_sid=83d603,2637372391019725849,2021-08-20T20:31:18.937Z,https://www.instagram.com/lvciaeats/,,,,,,,,,,,https://www.instagram.com/p/CSZ1DdbJ0QZ/,,,,,,
https://www.instagram.com/p/CSZ1DhAJrDs/,"Is it really Tuesday if I don’t include some #texturetuesday shots?

Thank you @plumpshop_official for sending me the August Box! Make sure to check out their products and use my code “Lucia25” for 25% off their website! 💕 #gifted

WONDER black bamboo mist from @official_haruharu : this mist is meticulously formulated from a pure blend of fermented black bamboo and bamboo shoot extracts, as well as phyllostachys nigra leaf extract. It did have a very strong herbal scent (which I’m not exactly the biggest fan of), but it surprisingly did not irritate my skin and works really well as a priming or refreshing spray!

Panda’s Dream white sleeping mask from @tonymoly.us_official : I actually ordered one of these before this box, because honestly who can resist this cuteness? 🥺 I typically use this cream for the last step of my skincare routine, and I love how it absorbs easily into my skin and has such a nice clean fragrance! 

Pure Cleansing Oil from @manyofactory_us : I’ve been a big fan of cleansing oils since they’re so much more effective at removing makeup, and this one definitely doesn’t disappoint! Unlike my current cleansing oil, you don’t even need to mix water to remove your makeup, and it does such an AMAZING and quick (literally 2 second) job at removing even my waterproof eyeliner! Highly recommend if you’ve been looking for a new makeup remover!

D.N.A. Hydrating protein sheet masks from @medihealus @mediheal_official : I’m always in love with Mediheal’s masks (especially with how gentle and refreshing they are), and these are absolutely perfect for summer. These cellulose sheets are formulated with 19 different amino acids and peptides, as well as sodium hyaluronate and aquaxyl to replenish and hydrate the skin! 

#PlumpAmbassador #Plumpshop #Plump #mediheal #Mask #Sheetmask #sheetmasks #haruharu #haruharuwonder #mist #facialmist #tonymoly #sleepingmask #moisturizer #moisturizingcream #manyofactory #makeupremover #facialoil #skincare #skincareroutine #skincareproducts #skincarejunkie #skincarecommunity #skincareaddict #skincareblogger #selfcare #selfcareday #selfcaretips",129,257,Home ♥,154880077873293,2021-08-10T18:15:11.000Z,false,true,Photo,,https://www.instagram.com/lvciaeats,lvciaeats,Lucia | Bay Area Foodie,TONYMOLY USA Official,tonymoly.us_official,메디힐,mediheal_official,마녀공장,manyofactory_official,하루하루/하루하루원더 공식계정,official_haruharu,Riti Pal,skinnaddict,MEDIHEAL,medihealus,Haruharu US Official,haruharu_us,메디힐 스킨케어,mediheal_skincare,Plump Beauty,plumpshop_official,Manyo Factory US,manyofactory_us,,,,,,,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/235729889_160614466185982_592685781469084168_n.jpg?_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=110&_nc_ohc=JmJrzwvSHuYAX8GbR3P&tn=ob46zhWKa8jJNacd&edm=AABBvjUBAAAA&ccb=7-4&oh=949b43c8d0d694fc2fccaa2b965f240c&oe=61274874&_nc_sid=83d603,2637372391036543452,2021-08-20T20:31:18.937Z,https://www.instagram.com/lvciaeats/,,,,,,,,,,,https://www.instagram.com/p/CSZ1DdcJ-Hc/,,,,,,
https://www.instagram.com/p/CSXR923pSVG/,"Currently thinking of all the different PASTA-bilities I can cook up with these sauces from @ginoangelinifoods 😋

Y’all know I’m a sucker for a good pasta sauce, and these authentic Italian sauces from Chef Gino Angelini definitely do not disappoint! I TOTALLY can see why @justinbieber and @haileybieber love these- each product is USDA certified and gluten-free, and they even have flavors that are certified organic, vegan, and non-GMO! Best of all, these sauces are lovingly and meticulously concocted from only the finest Italian tomatoes, extra virgin olive oil, and fresh vegetables, and you can definitely taste the difference 🥰

Thank you @ginoangelinifoods for sending me so many yummy sauces to try! Make sure to check out their products on @amazon or your local retailer and bring a taste of @angeliniosteria and Italy back to your own home! What would you make with this? #gifted

#tomatosauce #pasta #pastasauce #seafood #seafoodpasta #redsauce #marinara #marinarasauce #italiancuisine #italianfood #italianfoodporn #italianfoodphotography #italianfoodlovers #tasteofitaly #amazon #amazonfinds #homemade #homemadepasta #homerecipe #explore #explorepage #discover #discoverunder10k #organic #nongmo #nongmoproject #usdaorganic #vegan",140,252,Home ♥,154880077873293,2021-08-09T18:30:05.000Z,false,false,Photo,"Photo by Lucia | Bay Area Foodie in Home ♥ with @yelp, @bonappetitmag, @yelpla, @bestfoodla, @eater_la, @amazon, @eater, @angeliniosteria, @infatuation_la, @yelpeats, @ginoangelinifoods, @chefginoangelini, @bayareafoodiecrew, @cravvefood, @cravveapp, @bestfoodiesofig, and @cravve_losangeles. May be an image of food and indoor.",https://www.instagram.com/lvciaeats,lvciaeats,Lucia | Bay Area Foodie,bonappetitmag,bonappetitmag,Amazon,amazon,Eater,eater,Eater LA,eater_la,Infatuation Los Angeles,infatuation_la,Los Angeles' @BestFoodFeed,bestfoodla,Yelp,yelp,Yelp Los Angeles,yelpla,Cravve • Must Try Food,cravvefood,Cravve | Food Review App,cravveapp,ANGELINI OSTERIA 🇮🇹,angeliniosteria,Yelp Eats,yelpeats,Bay Area Foodie Crew,bayareafoodiecrew,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/234611186_576551500197161_346298897556588978_n.jpg?_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=105&_nc_ohc=8RvYkl4w47QAX8LudVP&edm=AABBvjUBAAAA&ccb=7-4&oh=e1a352185898c456f10f4e32b6caa084&oe=6126AD6E&_nc_sid=83d603,2636655124443112774,2021-08-20T20:31:19.779Z,https://www.instagram.com/lvciaeats/,BestFoodiesOfIG | OC | SF,bestfoodiesofig,Gino Angelini Foods™,ginoangelinifoods,Gino Angelini,chefginoangelini,,cravve_losangeles,,,,,,,,,
https://www.instagram.com/p/CSVXhiwn7K7/,"Celebrated my birthday a few weeks ago with some membership perks from my favorite restaurants! 

Featuring:
@redrobinburgers
@veggiegrill
@charleyscheesesteaks 
@blackbeardiner
@ihop
@gongchausaca
@boldbajafresh
@habitburgergrill
@starbirdchicken
@yogurtlandinc
@teaspoonlife
@pacificcatch
@drinktastea
@jerseymikes

Did I miss any? Let me know in the comments below! 💕

#birthday #birthdaygirl #birthdayfreebies #membership #gifted #rewards #perks #freebies #freebiesusa #freefood #freefoods #birthdaygifts #birthdaygift #explore #explorepage #discover #discoverunder10k #bayareafoodie",145,216,,,2021-08-09T00:40:59.000Z,false,false,Video,,https://www.instagram.com/lvciaeats,lvciaeats,Lucia | Bay Area Foodie,IHOP,ihop,Red Robin Gourmet Burgers,redrobinburgers,Veggie Grill,veggiegrill,Jersey Mike's Subs,jerseymikes,The Habit Burger Grill,habitburgergrill,Tastea,drinktastea,Yogurtland,yogurtlandinc,Charleys Cheesesteaks,charleyscheesesteaks,Gong Cha,gongchatea,Black Bear Diner,blackbeardiner,Teaspoon™️,teaspoonlife,Starbird Chicken,starbirdchicken,Gong Cha USA CA,gongchausaca,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-15/e35/235152549_374440627402283_5742798365564466647_n.jpg?_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=111&_nc_ohc=GiRwWjdwirMAX9yODwb&edm=AABBvjUBAAAA&ccb=7-4&oh=02e64d28a295d14c8668f68dc029d0d5&oe=61229180&_nc_sid=83d603,2636116617030775483,2021-08-20T20:31:20.724Z,https://www.instagram.com/lvciaeats/,Pacific Catch,pacificcatch,Baja Fresh,boldbajafresh,,,,,,,,https://scontent-lhr8-1.cdninstagram.com/v/t50.2886-16/234151845_161654922716023_8093358207019343094_n.mp4?_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=107&_nc_ohc=3PoDxoch7aQAX8eCCZR&edm=AABBvjUBAAAA&ccb=7-4&oe=6122412E&oh=e7e30f34dbeda796753583816a29d64b&_nc_sid=83d603,543,,,,
https://www.instagram.com/p/CSPhUrUJ7LJ/,"Finally got to try out these unbelie-BUBBLY beautiful drinks from @sana.na19 , and they definitely did not disappoint!

Among a sea of boba shops, @sana.na19 definitely stands out to me with how meticulously and beautifully crafted their beverages are. You can definitely tell that they put a lot of time and effort into making these drinks, which utilize only the freshest and most authentic ingredients (and no powdered or syrup flavorings). My favorite drink was definitely the creme brûlée (which is my go to flavor), but their fruit teas (especially the passion fruit) are made really well, especially with how they bring out the natural sweetness and aromas of the fruits! 

Thank you @sana.na19 for such a sweet invite to try out some of the BEST drinks that I’ve had, especially in the Bay Area! Definitely make sure to check out their Fremont pop up at the former Hot Love Cafe, and support an AAPI-owned small business! #invite 

#boba #bobatea #bobamilktea #bobalove #bobalife #bobatime #bobaaddict #bobalover #bobadrinks #milktea #milktealover #milkteaaddict #milkteatime #bubbletea #bubblemilktea #fruittea #cafe #bobashop #supportsmall #supportlocal #bayareafood #bayareaeats #bayareafoodie #yelpbayarea #bestfoodbayarea #discoverunder10k #subtleasiantraits #subtleasianeats",227,386,Sana.na19,107471923998784,2021-08-06T18:10:21.000Z,,true,Photo,,https://www.instagram.com/lvciaeats/,lvciaeats,Lucia | Bay Area Foodie,subtle asian traits,subtleasiantraits,Eater SF,eater_sf,Infatuation San Francisco,infatuation_sf,Yelp,yelp,Bay Area’s @BestFoodFeed,bestfoodbayarea,Cravve • Must Try Food,cravvefood,Cravve | Food Review App,cravveapp,Yelp Bay Area,yelpbayarea,BestFoodFeed,bestfoodfeed,Yelp East Bay,yelpeastbay,Subtle Asian Eats (SAE),subtleasianeats,Yelp Eats,yelpeats,Cravve • Places,cravve_places,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/234743610_146067967669126_751800172657987781_n.jpg?_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=110&_nc_ohc=w2uVx4P8q5AAX-EJ290&edm=APU89FABAAAA&ccb=7-4&oh=c439b5fe968ecb3dd4f4ea20bd330772&oe=6127F030&_nc_sid=86f79a,2634470859970298959,2021-08-20T20:31:23.998Z,https://www.instagram.com/lvciaeats/,Bay Area Foodie Crew,bayareafoodiecrew,BestFoodiesOfIG | OC | SF,bestfoodiesofig,Sana.NA Official,sana.na19,SUBTLE ASIAN DRINKS,subtleasiandrinks,Amanda | Seattle & LA Foodie,cravveeats,,,,,,,
https://www.instagram.com/p/CSPhUrUJ7LJ/,"Finally got to try out these unbelie-BUBBLY beautiful drinks from @sana.na19 , and they definitely did not disappoint!

Among a sea of boba shops, @sana.na19 definitely stands out to me with how meticulously and beautifully crafted their beverages are. You can definitely tell that they put a lot of time and effort into making these drinks, which utilize only the freshest and most authentic ingredients (and no powdered or syrup flavorings). My favorite drink was definitely the creme brûlée (which is my go to flavor), but their fruit teas (especially the passion fruit) are made really well, especially with how they bring out the natural sweetness and aromas of the fruits! 

Thank you @sana.na19 for such a sweet invite to try out some of the BEST drinks that I’ve had, especially in the Bay Area! Definitely make sure to check out their Fremont pop up at the former Hot Love Cafe, and support an AAPI-owned small business! #invite 

#boba #bobatea #bobamilktea #bobalove #bobalife #bobatime #bobaaddict #bobalover #bobadrinks #milktea #milktealover #milkteaaddict #milkteatime #bubbletea #bubblemilktea #fruittea #cafe #bobashop #supportsmall #supportlocal #bayareafood #bayareaeats #bayareafoodie #yelpbayarea #bestfoodbayarea #discoverunder10k #subtleasiantraits #subtleasianeats",227,386,Sana.na19,107471923998784,2021-08-06T18:10:21.000Z,,true,Photo,,https://www.instagram.com/lvciaeats/,lvciaeats,Lucia | Bay Area Foodie,subtle asian traits,subtleasiantraits,Eater SF,eater_sf,Infatuation San Francisco,infatuation_sf,Yelp,yelp,Bay Area’s @BestFoodFeed,bestfoodbayarea,Cravve • Must Try Food,cravvefood,Cravve | Food Review App,cravveapp,Yelp Bay Area,yelpbayarea,BestFoodFeed,bestfoodfeed,Yelp East Bay,yelpeastbay,Subtle Asian Eats (SAE),subtleasianeats,Yelp Eats,yelpeats,Cravve • Places,cravve_places,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/234799367_339241941182961_7525913766109421589_n.jpg?_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=109&_nc_ohc=lwGOp1yQijQAX8QcChb&edm=APU89FABAAAA&ccb=7-4&oh=6cf7854516203973a2f396e0094e6ff4&oe=61274802&_nc_sid=86f79a,2634470859945122534,2021-08-20T20:31:23.998Z,https://www.instagram.com/lvciaeats/,Bay Area Foodie Crew,bayareafoodiecrew,BestFoodiesOfIG | OC | SF,bestfoodiesofig,Sana.NA Official,sana.na19,SUBTLE ASIAN DRINKS,subtleasiandrinks,Amanda | Seattle & LA Foodie,cravveeats,,,,,,,
https://www.instagram.com/p/CSPhUrUJ7LJ/,"Finally got to try out these unbelie-BUBBLY beautiful drinks from @sana.na19 , and they definitely did not disappoint!

Among a sea of boba shops, @sana.na19 definitely stands out to me with how meticulously and beautifully crafted their beverages are. You can definitely tell that they put a lot of time and effort into making these drinks, which utilize only the freshest and most authentic ingredients (and no powdered or syrup flavorings). My favorite drink was definitely the creme brûlée (which is my go to flavor), but their fruit teas (especially the passion fruit) are made really well, especially with how they bring out the natural sweetness and aromas of the fruits! 

Thank you @sana.na19 for such a sweet invite to try out some of the BEST drinks that I’ve had, especially in the Bay Area! Definitely make sure to check out their Fremont pop up at the former Hot Love Cafe, and support an AAPI-owned small business! #invite 

#boba #bobatea #bobamilktea #bobalove #bobalife #bobatime #bobaaddict #bobalover #bobadrinks #milktea #milktealover #milkteaaddict #milkteatime #bubbletea #bubblemilktea #fruittea #cafe #bobashop #supportsmall #supportlocal #bayareafood #bayareaeats #bayareafoodie #yelpbayarea #bestfoodbayarea #discoverunder10k #subtleasiantraits #subtleasianeats",227,386,Sana.na19,107471923998784,2021-08-06T18:10:21.000Z,,true,Photo,,https://www.instagram.com/lvciaeats/,lvciaeats,Lucia | Bay Area Foodie,subtle asian traits,subtleasiantraits,Eater SF,eater_sf,Infatuation San Francisco,infatuation_sf,Yelp,yelp,Bay Area’s @BestFoodFeed,bestfoodbayarea,Cravve • Must Try Food,cravvefood,Cravve | Food Review App,cravveapp,Yelp Bay Area,yelpbayarea,BestFoodFeed,bestfoodfeed,Yelp East Bay,yelpeastbay,Subtle Asian Eats (SAE),subtleasianeats,Yelp Eats,yelpeats,Cravve • Places,cravve_places,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/232366978_155469260029544_5313796100016675642_n.jpg?_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=108&_nc_ohc=7AMSdNJVc2YAX9ooob0&edm=APU89FABAAAA&ccb=7-4&oh=e67d7cda7bdf61758c5501e40b983895&oe=6126A0A5&_nc_sid=86f79a,2634470859961889394,2021-08-20T20:31:23.998Z,https://www.instagram.com/lvciaeats/,Bay Area Foodie Crew,bayareafoodiecrew,BestFoodiesOfIG | OC | SF,bestfoodiesofig,Sana.NA Official,sana.na19,SUBTLE ASIAN DRINKS,subtleasiandrinks,Amanda | Seattle & LA Foodie,cravveeats,,,,,,,
https://www.instagram.com/p/CSPhUrUJ7LJ/,"Finally got to try out these unbelie-BUBBLY beautiful drinks from @sana.na19 , and they definitely did not disappoint!

Among a sea of boba shops, @sana.na19 definitely stands out to me with how meticulously and beautifully crafted their beverages are. You can definitely tell that they put a lot of time and effort into making these drinks, which utilize only the freshest and most authentic ingredients (and no powdered or syrup flavorings). My favorite drink was definitely the creme brûlée (which is my go to flavor), but their fruit teas (especially the passion fruit) are made really well, especially with how they bring out the natural sweetness and aromas of the fruits! 

Thank you @sana.na19 for such a sweet invite to try out some of the BEST drinks that I’ve had, especially in the Bay Area! Definitely make sure to check out their Fremont pop up at the former Hot Love Cafe, and support an AAPI-owned small business! #invite 

#boba #bobatea #bobamilktea #bobalove #bobalife #bobatime #bobaaddict #bobalover #bobadrinks #milktea #milktealover #milkteaaddict #milkteatime #bubbletea #bubblemilktea #fruittea #cafe #bobashop #supportsmall #supportlocal #bayareafood #bayareaeats #bayareafoodie #yelpbayarea #bestfoodbayarea #discoverunder10k #subtleasiantraits #subtleasianeats",227,386,Sana.na19,107471923998784,2021-08-06T18:10:21.000Z,,true,Photo,,https://www.instagram.com/lvciaeats/,lvciaeats,Lucia | Bay Area Foodie,subtle asian traits,subtleasiantraits,Eater SF,eater_sf,Infatuation San Francisco,infatuation_sf,Yelp,yelp,Bay Area’s @BestFoodFeed,bestfoodbayarea,Cravve • Must Try Food,cravvefood,Cravve | Food Review App,cravveapp,Yelp Bay Area,yelpbayarea,BestFoodFeed,bestfoodfeed,Yelp East Bay,yelpeastbay,Subtle Asian Eats (SAE),subtleasianeats,Yelp Eats,yelpeats,Cravve • Places,cravve_places,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/232972894_556167572491963_2028661975753559444_n.jpg?_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=107&_nc_ohc=miwhmvxTqqUAX-HWzgz&edm=APU89FABAAAA&ccb=7-4&oh=142cd923cce3f80cd82909d54a801109&oe=6127B30A&_nc_sid=86f79a,2634470859978673909,2021-08-20T20:31:23.998Z,https://www.instagram.com/lvciaeats/,Bay Area Foodie Crew,bayareafoodiecrew,BestFoodiesOfIG | OC | SF,bestfoodiesofig,Sana.NA Official,sana.na19,SUBTLE ASIAN DRINKS,subtleasiandrinks,Amanda | Seattle & LA Foodie,cravveeats,,,,,,,
